"","submitter_name","comment_url","comment_txt1","comment_txt","comment_type","comment_id","comment_title","comment_text","organization","org_type","org_name","org_name_short","coalition_comment","coalition_type","docket_id","docket_title","docket_type","proposed_url","final_url"
"262","Corrine Horowitz","https://www.regulations.gov/document?D=CFPB-2016-0025-168619","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-168619","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-168619-1.txt","org","CFPB-2016-0025-168619","Comment Submitted by Corrine Horowitz, Main Street Alliance of Minnesota","Please see the attached comments from Main Street Alliance of Minnesota.","Main Street Alliance of Minnesota","ngo;advocacy","Main Street Alliance of Minnesota","MSofMN","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"263","Marge Clark","https://www.regulations.gov/document?D=CFPB-2016-0025-186563","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186563","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186563-1.txt","org","CFPB-2016-0025-186563","Comment Submitted by Marge Clark, NETWORK Lobby","See attached","NETWORK Lobby","ngo;advocacy;faith","NETWORK Lobby for Catholic Social Justice","NETWORK Lobby","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"264","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185150","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185150","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185150-1.txt","org","CFPB-2016-0025-185150","Comment Submitted by The Woodstock Institute","See attached","The Woodstock Institute","ngo;nonprofit","The Woodstock Institute",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"265","Jonathan Alingu","https://www.regulations.gov/document?D=CFPB-2016-0025-170393","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-170393","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-170393-1.txt","org","CFPB-2016-0025-170393","Comment Submitted by Jonathan Alingu, Central Florida Jobs with Justice","See attached file(s)","Central Florida Jobs with Justice","ngo;advocacy;pressure group","Central Florida Jobs with Justice",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"266","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186595","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186595","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186595-1.txt","org","CFPB-2016-0025-186595","Comment Submitted by Choanoke Area Development Association of NC Inc CADA","See attached","Choanoke Area Development Association of NC Inc CADA","ngo;advocacy","Choanoke Area Development Association of NC Inc CADA","CADA","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"267","Aurelio Buhay","https://www.regulations.gov/document?D=CFPB-2016-0025-169289","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-169289","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-169289-1.txt","org","CFPB-2016-0025-169289","Comment Submitted by Aurelio Buhay, Progressive Leadership Alliance of Nevada","See attached file(s)","Progressive Leadership Alliance of Nevada","ngo;membership;nonprofit","Progressive Leadership Alliance of Nevada","PLAN","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"268","Rev. James Patterson","https://www.regulations.gov/document?D=CFPB-2016-0025-167822","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-167822","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-167822-1.txt","org","CFPB-2016-0025-167822","Comment Submitted by Rev. James Patterson, Partnership of African American Churches","DearDirectorCordray,

The Partnership of African American Churches files this comment in response to the CFPB's proposed rule
on payday, vehicle title, and certain high cost installment loans. Thank you for the opportunity to submit
comments. The rule must be strengthened to ensure that a weak rule does not undermine the strong
combination of laws that has long been enacted in West Virginia. The Partnership of African American
Churches (PAAC) is a 501c3 nonprofit organization located in Charleston West Virginia. PAAC's
mission is to work as an agent of empowerment is communities of color in West Virginia, by programmatic
implementation and positive policy change. Currently there are twenty-one congregations affiliated with
thisinitiative.

Due to our strong interest rate cap, people in our state are protected from the harms of the typical 300% APR payday and car title loans. We appreciate that the CFPB clearly stated in the proposed rule that states with rate caps, such as ours, provide stronger protection than what the rule can provide. However, we are concerned that the weaknesses in the proposed rule will be seen as the CFPB sanctioning these harmful loans that our state does not allow. The loopholes in the proposed rule must be closed to ensure that the CFPBproposaldoesnotundermineourstateprotectionsagainsthigh-costlending.

Our experiences demonstrate that people are better off without these harmful, highcost and unaffordable payday loans. We see every day that people have other options besides falling into the payday lenders' debt trap.

Annually, our citizens save $86,286,184 that would otherwise be spent on fees to float unaffordable payday and car title loan debt. The savings from our rate cap benefit not only individual people and communities but the state economy as a whole. While the CFPB's rule will be critical in states that have yet to pass a rate cap,aratecaphasbeenthemosteffectiveprotectionfrompredatorylendingpractices.

We call on the CFPB to issue a rule without exceptions and without loopholes. While we will continue to enforce the rate limits in our state, we also call on the Bureau to declare that loans made in violation of our statelawsareunfair,deceptive,andabusive.

Although not as strong as our state interest rate cap, which we understand the CFPB lacks the authority to establish, the core principle of the CFPB's proposal is the right approach - requiring lenders to simply ensure that a loan is affordable without having to reborrow or default on other expenses. In light of the CFPB's inability to set a rate cap, a strong abilitytorepay test is critically important. This basic principle though must be applied to every loan - with no exceptions and no room for future evasion. As currently written, the proposed rule contains dangerous loopholes to this standard. For example, the proposal allows six 300% APR payday loans a year to be made without any ability-to-repay determination. This is six unaffordable loans too many. In addition, the rule exempts longer-term payday loans with high origination
feesfromitsproposedability-to-repaytest.Theseloopholesmustbeclosed.

We are also concerned that the proposed rule does not go far enough to stop borrowers from flipping one unaffordable loan to the next. The CFPB should do more to ensure that short-term debt does not become unaffordable long-term debt. It should ensure a 60-day cooling off period, rather than just 30 days as proposed, between each short-term loan. It should also ensure that short-term loan indebtedness doesn't exceed a total of ninety days every twelve months, consistent with FDIC 2005 guidelines for its banks. In addition, it is critically important to strengthen the protections against repeat refinancing of longer-term loans. If lenders can repeatedly flip borrowers from one long-term loan into another, debt will continue to pileupandborrowerswillonceagainbestuckinadebttrap.

Finally, the rule must be strengthened to ensure that people have enough money to live on after paying back the loan. Right now, the proposal falls short in this regard and may allow lenders to simply continue ""business as usual."" Lenders should be required to use an objective measure for projecting a borrower's basic living expenses and avoid over-reliance on back-end measures like default and reborrowing rates.

Even low default rates are not sufficient evidence of ability to repay, given the lender's ability to coerce repayment through control over the borrower's bank account or car title. At the same time, the Bureau should take care not to sanction industry-wide high rates of defaults and reborrowing by comparing one paydaylender'sdefaultratesonlytootherpaydaylenders'defaultrates.

[remainder of letter in attached file]

Thankyouforthisopportunitytocomment.
Sincerely,
Rev.JamesL.Patterson,CEO
Patterson@paac2.org
PartnershipofAfricanAmericanChurches","Partnership of African American Churches","ngo;nonprofit;faith","Partnership of African American Churches","PAAC","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"269","Gary Zuckett","https://www.regulations.gov/document?D=CFPB-2016-0025-158842","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-158842","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-158842-1.txt","org","CFPB-2016-0025-158842","Comment Submitted by Gary Zuckett, WV Citizen Action Group","See attached file(s).","WV Citizen Action Group","ngo;pressure group","WV Citizen Action Group","WVCAG","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"270","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-187762","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-187762","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-187762-1.txt","org","CFPB-2016-0025-187762","Comment Submitted by The Illinois Asset Building Group IABG","See attached","The Illinois Asset Building Group IABG","ngo;advocacy","The Illinois Asset Building Group IABG","IABG","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"271","Idaho Community Action Network","https://www.regulations.gov/document?D=CFPB-2016-0025-170619","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-170619","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-170619-1.txt","org","CFPB-2016-0025-170619","Comment Submitted by Idaho Community Action  Network, ICAN","In Idaho, on a $300, two-week payday loan, payday lenders typically charge 652%.  Annually, these high cost lenders drain $30,807,055 in payday fees and $65,414,558 in car title fees, a significant loss both to borrowers and to the overall state economy.  Furthermore, a large proportion of borrowers are continuously mired in the debt trap, as 58% of loans are reborrowed on the same day that a previous loan is repaid, and 85% are reborrowed within 60 days of repayment of the previous loan.  This is particularly detrimental to Idaho's 121,172 veterans and communities of color, populations which the payday and car title loan industries target and exploit. 

Please see attached for our full comment letter. ","ICAN","ngo;nonprofit;advocacy","ICAN","ICAN","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"272","Illinois Groups","https://www.regulations.gov/document?D=CFPB-2016-0025-169803","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-169803","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-169803-1.txt","org","CFPB-2016-0025-169803","Comment Submitted by Illinois Groups, IL Citizen Action & IL People's Action","Comment in support of a strong rule from 37 faith, labor, legal, business and community organizations in Illinois","IL Citizen Action & IL People's Action","ngo;advocacy","IL Citizen Action & IL People's Action",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"273","NDESPA NDESPA","https://www.regulations.gov/document?D=CFPB-2016-0025-170433","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-170433","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-170433-1.txt","org","CFPB-2016-0025-170433","Comment Submitted by NDESPA NDESPA, Fry","See attached file(s)","Fry","ngo;advocacy;coalition","North Dakota Economic Security and Prosperity Alliance","NDESPA","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"274","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185158","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185158","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185158-1.txt","org","CFPB-2016-0025-185158","Comment Submitted by The National Community Reinvestment Coalition NCRC","See attached","The National Community Reinvestment Coalition NCRC","ngo;coalition","The National Community Reinvestment Coalition NCRC","NCRC","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"275","Samuel Gunter","https://www.regulations.gov/document?D=CFPB-2016-0025-170484","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-170484","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-170484-1.txt","org","CFPB-2016-0025-170484","Comment Submitted by Samuel Gunter, North Carolina Housing Coalition","The North Carolina Housing Coalition is seeking a stronger federal rule that does not jeopardize the hard fought protections put in place in North Carolina. Our concern is that a weaker federal rule would invite predatory lenders to re-enter the state. To see more detailed comments see the attached file. ","North Carolina Housing Coalition","ngo;nonprofit;coalition","North Carolina Housing Coalition",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"276","Michelle Sternthal","https://www.regulations.gov/document?D=CFPB-2016-0025-168264","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-168264","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-168264-1.txt","org","CFPB-2016-0025-168264","Comment Submitted by Michelle Sternthal, Main Street Alliance of Florida","Please see this comment letter from Florida's Main Street Alliance. ","Main Street Alliance of Florida","ngo;advocacy","Main Street Alliance of Florida",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"277","Evan Denerstein","https://www.regulations.gov/document?D=CFPB-2016-0025-199237","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199237","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199237-1.txt","org","CFPB-2016-0025-199237","0025 - Comment Submitted by Evan Denerstein, MFY Legal Services, Inc.","See attached file(s)","MFY Legal Services, Inc.","ngo;legal;advocacy","MFY Legal Services, Inc.","MFY","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"278","Charmaine Caccioppi","https://www.regulations.gov/document?D=CFPB-2016-0025-199234","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199234","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199234-1.txt","org","CFPB-2016-0025-199234","Comment Submitted by","See attached","United Way","ngo;nonprofit","United Way of Southeast Louisiana",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"279","Joshua Oehler","https://www.regulations.gov/document?D=CFPB-2016-0025-199232","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199232","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199232-1.txt","org","CFPB-2016-0025-199232","Comment Submitted by","See attached","Childrens Action Alliance","ngo;advocacy;nonprodfit","Childrens Action Alliance","CAA","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"280","Angela Sewart","https://www.regulations.gov/document?D=CFPB-2016-0025-199229","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199229","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199229-1.txt","org","CFPB-2016-0025-199229","Comment Submitted by","See attached","HandUp Homeownership Iniative, Inc.","ngo;nonprofit;advocacy","HandUp Homeownership Iniative, Inc.",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"281","Angela Sewart","https://www.regulations.gov/document?D=CFPB-2016-0025-199228","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199228","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199228-1.txt","org","CFPB-2016-0025-199228","Comment Submitted by","See attached","Greensboro Asset Building Coalition","ngo;advocacy;coalition","Greensboro Asset Building Coalition",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"282","Cassandra Gould","https://www.regulations.gov/document?D=CFPB-2016-0025-199566","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199566","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199566-1.txt","org","CFPB-2016-0025-199566","Comment submitted by Reverend Dr. Cassandra Gould, Missouri Faith Voices","See attached","Missouri Faith Voices","ngo;faith","Missouri Faith Voices",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"283","Judy Marquie","https://www.regulations.gov/document?D=CFPB-2016-0025-149427","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-149427","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-149427-1.txt","org","CFPB-2016-0025-149427","Comment Submitted by Judy Marquie; Society of St Vincent de Paul Diocesan Council of San Diego","See attached","Society of St Vincent de Paul Diocesan Council of San Diego","ngo;faith","Society of St Vincent de Paul Diocesan Council of San Diego",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"284","Marge Clark","https://www.regulations.gov/document?D=CFPB-2016-0025-144776","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144776","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144776-1.txt","org","CFPB-2016-0025-144776","Comment submitted by Marge Clark, Network Lobby for Catholic Social Justice","See attached","Network Lobby for Catholic Social Justice","ngo;faith","Network Lobby for Catholic Social Justice","NLCSJ","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"285","Michael Larsen","https://www.regulations.gov/document?D=CFPB-2016-0025-146844","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-146844","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-146844-1.txt","org","CFPB-2016-0025-146844","Comment Submitted by Michael Larsen, National Association of Consumer Credit Administrators","Please see attached","National Association of Consumer Credit Administrators","ngo","National Association of Consumer Credit Administrators",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"286","Ellen Allen","https://www.regulations.gov/document?D=CFPB-2016-0025-151444","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-151444","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-151444-1.txt","org","CFPB-2016-0025-151444","Comment Submitted by Ellen Allen, West Virginia Covenant House","Dear Director Cordray,  
Covenant House files this comment in response to the CFPB's proposed rule on payday, vehicle title, and certain high cost installment loans. Thank you for the opportunity to submit comments. The rule must be strengthened to ensure that a weak rule does not undermine the strong combination of laws that has long been enacted in West Virginia. Covenant House was founded in 1981 to help people with the fewest resources meet their basic needs: food, clothing, and shelter. After 36 years, our core mission remains the same. Whether a person is homeless, facing eviction, or needs food for their table, Covenant House is a safety net, an advocate, and a safe haven in times of crisis.
Due to our strong interest rate cap, people in our state are protected from the harms of the typical 300% APR payday and car title loans. We appreciate that the CFPB clearly stated in the proposed rule that states with rate caps, such as ours, provide stronger protection than what the rule can provide. However, we are concerned that the weaknesses in the proposed rule will be seen as the CFPB sanctioning these harmful loans that our state does not allow. The loopholes in the proposed rule must be closed to ensure that the CFPB proposal does not undermine our state protections against high-cost lending. 
Our experiences demonstrate that people are better off without these harmful, high-cost and unaffordable payday loans. We see every day that people have other options besides falling into the payday lenders' debt trap. 
Annually, our citizens save $86,286,184 that would otherwise be spent on fees to float unaffordable payday and car title loan debt.  The savings from our rate cap benefit not only individual people and communities but the state economy as a whole. While the CFPB's rule will be critical in states that have yet to pass a rate cap, a rate cap has been the most effective protection from predatory lending practices. We call on the CFPB to issue a rule without exceptions and without loopholes. While we will continue to enforce the rate limits in our state, we also call on the Bureau to declare that loans made in violation of our state laws are unfair, deceptive, and abusive. 
Although not as strong as our state interest rate cap, which we understand the CFPB lacks the authority to establish, the core principle of the CFPB's proposal is the right approach - requiring lenders to simply ensure that a loan is affordable without having to re-borrow or default on other expenses. In light of the CFPB's inability to set a rate cap, a strong ability-to-repay test is critically important. This basic principle though must be applied to every loan - with no exceptions and no room for future evasion. As currently written, the proposed rule contains dangerous loopholes to this standard. For example, the proposal allows six 300% APR payday loans a year to be made without any ability-to-repay determination. This is six unaffordable loans too many. In addition, the rule exempts longer-term payday loans with high origination fees from its proposed ability-to-repay test. These loopholes must be closed. 
We are also concerned that the proposed rule does not go far enough to stop borrowers from flipping one unaffordable loan to the next. The CFPB should do more to ensure that short-term debt does not become unaffordable long-term debt. It should ensure a 60-day cooling off period, rather than just 30 days as proposed, between each short-term loan. It should also ensure that short-term loan indebtedness doesn't exceed a total of ninety days every twelve months, consistent with FDIC 2005 guidelines for its banks. In addition, it is critically important to strengthen the protections against repeat refinancing of longer-term loans. If lenders can repeatedly flip borrowers from one long-term loan into another, debt will continue to pile up and borrowers will once again be stuck in a debt trap. 
 Finally, the rule must be strengthened to ensure that people have enough money to live on after paying back the loan. Right now, the proposal falls short in this regard and may allow lenders to simply continue ""business as usual."" Lenders should be required to use an objective measure for projecting a borrower's basic living expenses and avoid over-reliance on back-end measures like default and reborrowing rates. Even low default rates are not sufficient evidence of ability to repay, given the lender's ability to coerce repayment through control over the borrower's bank account or car title. At the same time, the Bureau should take care not to sanction industry-wide high rates of defaults and reborrowing by comparing one payday lender's default rates only to other payday lenders' default rates.                     

[Remainder of letter is in attached file.]

Sincerely,   
 
Ellen Allen 
Executive Director
","West Virginia Covenant House","ngo;nonprofit","West Virginia Covenant House",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
